"Kernel Name","forward_sweep_warp(const unsigned char *, const long *, const unsigned char *, const unsigned char *, const long *, int, const wave_seed *, int *, int *, int *, int *, unsigned long long *, int *, unsigned char *, const short *, const short *, int)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7efd87261b20","      STS.128 [RZ], R16 ","1335","40","1335","701677915","701677915","701677915","1","1","0","Shared","Store","128","0","1","0","701677915","701677915","0","0","0","-","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","12","0","0","109","292","0","0","0","913","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","37"
"0x7efd87261b30","      BSYNC B1 ","2792","361","2792","1403355830","22453693280","22453693280","16","16","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","792","176","0","0","0","0","0","0","0","0","1122","190","277","0","0","0","235","0","139","8","0","0","0","0","0","0","0","0","209","0","0","0","0","0","5"
"0x7efd87261b40","      NOP ","7519","871","7519","701677915","22453693280","22453693280","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","4346","117","0","0","0","0","0","0","0","0","0","160","539","0","0","0","2357","0","707","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"0x7efd87261b50","      LDS R7, [0x2c] ","2934","171","2934","701677915","22453693280","22453693280","32","32","0","Shared","Load","32","0","1","0","701677915","701677915","0","0","0","-","0","0","0","0","0","0","0","0","296","0","0","0","0","0","0","30","0","0","788","255","0","0","0","1565","0","0","4","0","0","0","0","0","0","8","0","0","0","0","0","0","0","159"
"0x7efd87261b60","      ISETP.NE.AND P0, PT, R7, RZ, PT ","8246","1209","8246","701677915","22453693280","22453693280","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","161","0","0","0","0","396","0","0","0","0","336","279","6779","0","0","295","0","0","13","0","0","0","0","94","0","0","0","0","0","0","1089","0","0","13"
"0x7efd87261b70","@!P0  BRA 0x7efd87261d40 ","5026","559","5026","701677915","22453693280","715104","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","212","0","0","0","0","0","0","0","0","0","602","249","0","0","0","3963","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","555"
"0x7efd87261b80","      LDS R8, [0x34] ","1625","162","1625","701655568","22452978176","22452978176","32","32","0","Shared","Load","32","0","1","0","701655568","701655568","0","0","0","-","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","10","0","0","121","246","0","0","0","1225","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","161"
"0x7efd87261b90","      IMAD.MOV.U32 R19, RZ, RZ, R37 ","296","0","296","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261ba0","      IMAD.MOV.U32 R16, RZ, RZ, R39 ","724","14","724","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","43","0","0","0","0","44","0","0","0","0","102","270","0","0","0","265","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","11"
"0x7efd87261bb0","      LDS R7, [0x14] ","325","2","325","701655568","22452978176","22452978176","32","32","0","Shared","Load","32","0","1","0","701655568","701655568","0","0","0","-","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","12","0","0","15","259","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0x7efd87261bc0","      IMAD.MOV.U32 R43, RZ, RZ, R41 ","265","0","265","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261bd0","      IMAD.MOV.U32 R18, RZ, RZ, R40 ","704","5","704","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","9","0","0","0","0","48","0","0","0","0","84","273","0","0","0","290","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3"
"0x7efd87261be0","      LDS R12, [0x1c] ","281","3","281","701655568","22452978176","22452978176","32","32","0","Shared","Load","32","0","1","0","701655568","701655568","0","0","0","-","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","10","0","0","14","248","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0x7efd87261bf0","      IMAD.MOV.U32 R37, RZ, RZ, R31 ","262","0","262","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261c00","      IMAD.MOV.U32 R39, RZ, RZ, R33 ","704","3","704","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","4","0","0","0","0","37","0","0","0","0","91","283","0","0","0","289","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1"
"0x7efd87261c10","      IMAD.MOV.U32 R40, RZ, RZ, R34 ","2102","26","2102","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","177","0","0","0","0","504","0","0","0","0","903","277","0","0","0","241","0","0","8","0","0","0","0","16","0","0","0","0","0","0","0","0","0","2"
"0x7efd87261c20","      IMAD.MOV.U32 R41, RZ, RZ, R35 ","786","24","786","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","60","0","0","0","0","48","0","0","0","0","114","261","0","0","0","303","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"0x7efd87261c30","      ISETP.NE.AND P0, PT, R8, RZ, PT ","3174","315","3174","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","254","0","0","0","0","632","0","0","0","0","734","257","1297","0","0","0","0","0","14","0","0","0","0","139","0","0","0","0","0","0","162","0","0","0"
"0x7efd87261c40","      IMAD.MOV.U32 R8, RZ, RZ, R36 ","316","0","316","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261c50","      IMAD.MOV.U32 R36, RZ, RZ, R30 ","794","13","794","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","38","0","0","0","0","75","0","0","0","0","124","240","0","0","0","317","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","6"
"0x7efd87261c60","      IADD3 R7, R7, -0xfa, RZ ","801","27","801","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","113","0","0","0","0","134","0","0","0","0","168","257","129","0","0","0","0","0","3","0","0","0","0","18","0","0","0","0","0","0","6","0","0","0"
"0x7efd87261c70","      ISETP.LT.OR P0, PT, R12, R7, P0 ","3704","266","3704","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","367","0","0","0","0","920","0","0","0","0","1186","255","81","0","0","895","0","0","18","0","0","0","0","186","0","0","0","0","0","0","8","0","0","54"
"0x7efd87261c80","      IMAD.MOV.U32 R7, RZ, RZ, R38 ","309","0","309","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261c90","      IMAD.MOV.U32 R38, RZ, RZ, R32 ","923","13","923","701655568","22452978176","22452978176","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","43","0","0","0","0","67","0","0","0","0","167","277","0","0","0","369","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","8"
"0x7efd87261ca0","@P0   CALL.REL.NOINC 0x7efd87261cc0 ","3948","275","3948","701655568","22452978176","15860128","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","274","0","0","0","0","0","0","0","0","0","656","251","0","0","0","2767","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","273"
"0x7efd87261cb0","      BRA 0x7efd87260a20 ","350","0","350","701159939","22437118048","22437118048","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261cc0","      BRA 0x7efd87261d40 ","1478","105","1478","495629","15860128","15860128","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","1","299","0","0","0","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"0x7efd87261cd0","@!P3  IMAD.MOV.U32 R5, RZ, RZ, 0x1 ","4","1","4","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd87261ce0","@!P3  STS [0x34], R5 ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261cf0","      NOP ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261d00","      BRA 0x7efd87261d40 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261d10","@P3   BRA 0x7efd87261e80 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261d20","      IMAD.MOV.U32 R5, RZ, RZ, 0x1 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261d30","      STS [0x34], R5 ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261d40","@P3   BRA 0x7efd87261e80 ","4","1","4","518037","16577184","16059147","32","31","518037","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x7efd87261d50","      LDS R5, [0x34] ","4","0","4","518037","518037","518037","1","1","0","Shared","Load","32","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261d60","      IMAD.SHL.U32 R10, R3, 0x4, RZ ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261d70","      SHF.L.U64.HI R8, R3, 0x2, R4 ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261d80","      IADD3 R4, P1, R10, c[0x0][0x198], RZ ","10","1","10","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261d90","      IADD3 R6, P2, R10, c[0x0][0x1a0], RZ ","1","0","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261da0","      IADD3 R10, P3, R10, c[0x0][0x1a8], RZ ","4","0","4","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261db0","      IADD3.X R7, R8, c[0x0][0x1a4], RZ, P2, !PT ","1","0","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261dc0","      IADD3.X R11, R8, c[0x0][0x1ac], RZ, P3, !PT ","2","0","2","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261dd0","      ISETP.NE.AND P0, PT, R5, RZ, PT ","3","0","3","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261de0","      IADD3.X R5, R8, c[0x0][0x19c], RZ, P1, !PT ","11","1","11","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261df0","@!P0  LDS.128 R12, [0x20] ","6","2","6","518037","518037","518037","1","1","0","Shared","Load","128","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7efd87261e00","@P0   IMAD.MOV.U32 R17, RZ, RZ, -0x2 ","0","0","0","518037","518037","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261e10","@P0   STG.E [R4.64], R17 ","7","0","7","518037","518037","0","1","0","0","","Store","32","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261e20","@P0   STG.E [R6.64], R17 ","4","0","4","518037","518037","0","1","0","0","","Store","32","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261e30","@P0   STG.E [R10.64], R17 ","3","0","3","518037","518037","0","1","0","0","","Store","32","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261e40","@!P0  IMAD.IADD R15, R12, 0x1, -R13 ","16","1","16","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7efd87261e50","@!P0  STG.E [R4.64], R13 ","6","0","6","518037","518037","518037","1","1","0","Global","Store","32","518037","0","0","0","0","0","518037","518037","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261e60","@!P0  STG.E [R6.64], R15 ","1","0","1","518037","518037","518037","1","1","0","Global","Store","32","518037","0","0","0","0","0","518037","518037","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261e70","@!P0  STG.E [R10.64], R14 ","4","0","4","518037","518037","518037","1","1","0","Global","Store","32","518037","0","0","0","0","0","518037","518037","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261e80","      BSYNC B0 ","8","1","8","1036074","16577184","16577184","16","16","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x7efd87261e90","      IADD3 R3, R3, c[0x0][0xc], RZ ","22","3","22","518037","16577184","16577184","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","14","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
